algorithm,workload,thread_count,write_ratio,runs,committed_tx_per_sec_mean,abort_rate_mean,retry_per_commit_mean,lock_fail_count_mean,validation_fail_count_mean,latency_us_p50_mean,tx_latency_us_p50_mean,tx_latency_us_p95_mean,tx_latency_us_p99_mean,committed_tx_latency_us_p50_mean,committed_tx_latency_us_p95_mean,committed_tx_latency_us_p99_mean,latency_sample_count_mean,hot_path_ratio_mean,server_queue_wait_us_p50_mean,server_queue_wait_us_p95_mean,server_queue_wait_us_p99_mean,queue_length_p95_mean,service_time_us_p95_mean
hybrid_static_arbitration_occ_global,low_uniform_read95,2,0.0,3,1055442.3666666667,0.0,0.0,0,1814.3333333333333,0.9033333333333333,0.0,2.0,3.3333333333333335,0.0,2.0,3.3333333333333335,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_global,low_uniform_read95,4,0.0,3,872174.1666666667,0.0,0.0,0,2719.3333333333335,2.8766666666666665,0.0,2.0,4.666666666666667,0.0,2.0,4.666666666666667,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_global,mixed_hot4_write50,1,0.0,3,723908.4333333333,0.0,0.0,0,0,0.8933333333333333,0.0,2.0,2.3333333333333335,0.0,2.0,2.3333333333333335,10000,0.86,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_global,mixed_hot4_write50,2,0.0,3,512391.26666666666,0.0,0.0,0,50.666666666666664,2.743333333333333,0.0,2.0,12.0,0.0,2.0,12.0,10000,0.86,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_global,mixed_hot4_write50,4,0.0,3,395232.3666666667,0.0,0.0,0,111,7.343333333333334,0.0,2.6666666666666665,194.0,0.0,2.6666666666666665,194.0,10000,0.86,0.0,1.0,176.33333333333334,3.0,1.0
hybrid_static_arbitration_occ_global,mixed_uniform_write20,1,0.0,3,787280.9,0.0,0.0,0,0,0.7566666666666667,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_global,mixed_uniform_write20,2,0.0,3,715941.9666666667,0.0,0.0,0,4361,1.54,0.0,3.0,5.0,0.0,3.0,5.0,10000,0.006666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
hybrid_static_arbitration_occ_global,mixed_uniform_write20,4,0.0,3,624757.3333333334,0.0,0.0,0,8901.666666666666,3.916666666666667,0.0,3.3333333333333335,72.66666666666667,0.0,3.3333333333333335,72.66666666666667,10000,0.006666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
hybrid_static_arbitration_occ_global,ticket_booking_hot_event,1,0.0,3,730993.1666666666,0.0,0.0,0,0,0.9,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.91,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_global,ticket_booking_hot_event,2,0.0,3,529989.8,0.0,0.0,0,59.333333333333336,2.72,0.0,2.0,37.333333333333336,0.0,2.0,37.333333333333336,10000,0.91,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_global,ticket_booking_hot_event,4,0.0,3,387746.93333333335,0.0,0.0,0,121.66666666666667,7.536666666666666,0.0,2.3333333333333335,155.33333333333334,0.0,2.3333333333333335,155.33333333333334,10000,0.9133333333333333,0.0,1.0,170.66666666666666,3.0,1.0
hybrid_static_arbitration_occ_global,zipf99_write100,1,0.0,3,175190.86666666667,0.0,0.0,0,0,2.506666666666667,2.0,2.0,3.0,2.0,2.0,3.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_global,zipf99_write100,2,0.0,3,175397.76666666666,0.006666666666666667,0.006666666666666667,0,8949,4.846666666666667,2.0,3.6666666666666665,175.0,2.0,3.6666666666666665,175.0,10000,0.11,0.0,0.6666666666666666,87.0,0.3333333333333333,0.6666666666666666
hybrid_static_arbitration_occ_global,zipf99_write100,4,0.0,3,212499.83333333334,0.01,0.01,0,13117.666666666666,9.993333333333332,2.0,5.333333333333333,292.6666666666667,2.0,5.333333333333333,292.6666666666667,10000,0.35,0.0,34.666666666666664,351.0,2.3333333333333335,1.0
hybrid_static_arbitration_occ_per_object,ad_budget_read_heavy_dashboard,1,0.0,3,863452.2333333334,0.0,0.0,0,0,0.69,0.0,0.0,2.0,0.0,0.0,2.0,10000,0.72,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,ad_budget_read_heavy_dashboard,2,0.0,3,625200.5666666667,0.0,0.0,0,40,2.1533333333333333,0.0,1.0,3.3333333333333335,0.0,1.0,3.3333333333333335,10000,0.72,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_object,ad_budget_read_heavy_dashboard,4,0.0,3,504975.63333333336,0.0,0.0,0,75,5.636666666666667,0.0,1.6666666666666667,117.0,0.0,1.6666666666666667,117.0,10000,0.72,0.0,1.0,240.0,2.0,1.0
hybrid_static_arbitration_occ_per_object,flash_sale_spike,1,0.0,3,751897.0666666667,0.0,0.0,0,0,0.8566666666666667,0.0,0.3333333333333333,2.0,0.0,0.3333333333333333,2.0,10000,0.95,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,flash_sale_spike,2,0.0,3,548907.3,0.0,0.0,0,89.66666666666667,2.5433333333333334,0.0,2.0,4.0,0.0,2.0,4.0,10000,0.95,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_object,flash_sale_spike,4,0.0,3,423853.26666666666,0.0,0.0,0,225.33333333333334,6.81,0.0,2.3333333333333335,178.0,0.0,2.3333333333333335,178.0,10000,0.95,0.0,1.0,159.66666666666666,2.3333333333333335,1.0
hybrid_static_arbitration_occ_per_object,high_hot16_write100,1,0.0,3,816660.8666666667,0.0,0.0,0,0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,10000,1.0,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,high_hot16_write100,2,0.0,3,620366.7,0.0,0.0,0,0,2.16,0.0,1.0,1.3333333333333333,0.0,1.0,1.3333333333333333,10000,1.0,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,high_hot16_write100,4,0.0,3,551926.6666666667,0.0,0.0,0,0,5.326666666666667,0.0,1.0,119.66666666666667,0.0,1.0,119.66666666666667,10000,1.0,0.0,1.0,117.66666666666667,1.0,1.0
hybrid_static_arbitration_occ_per_object,high_hot1_write100,1,0.0,3,742475.8333333334,0.0,0.0,0,0,0.86,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,2.0,10000,0.95,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,high_hot1_write100,2,0.0,3,545491.0,0.0,0.0,0,50,2.6066666666666665,0.0,2.0,4.0,0.0,2.0,4.0,10000,0.95,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_object,high_hot1_write100,4,0.0,3,402477.8333333334,0.0,0.0,0,96.66666666666667,7.276666666666666,0.0,2.6666666666666665,208.0,0.0,2.6666666666666665,208.0,10000,0.95,0.0,1.0,156.66666666666666,3.0,1.0
hybrid_static_arbitration_occ_per_object,long_tail_marketplace_zipf,1,0.0,3,218235.8,0.0,0.0,0,0,1.4066666666666665,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666,2.0,2.6666666666666665,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,long_tail_marketplace_zipf,2,0.0,3,236826.9,0.0,0.0,0,7009,3.24,2.0,3.0,91.0,2.0,3.0,91.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,long_tail_marketplace_zipf,4,0.0,3,244590.63333333333,0.006666666666666667,0.006666666666666667,0,21968.333333333332,5.926666666666667,1.3333333333333333,4.0,284.0,1.3333333333333333,4.0,284.0,10000,0.11333333333333334,0.0,0.6666666666666666,91.66666666666667,0.6666666666666666,0.6666666666666666
hybrid_static_arbitration_occ_per_object,low_uniform_read95,1,0.0,3,1090262.8,0.0,0.0,0,0,0.41333333333333333,0.0,1.0,2.0,0.0,1.0,2.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,low_uniform_read95,2,0.0,3,1057952.8,0.0,0.0,0,1702.6666666666667,0.9133333333333333,0.0,1.6666666666666667,3.6666666666666665,0.0,1.6666666666666667,3.6666666666666665,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,low_uniform_read95,4,0.0,3,888015.2333333333,0.0,0.0,0,2617.3333333333335,2.8833333333333333,0.0,2.0,4.333333333333333,0.0,2.0,4.333333333333333,10000,0.006666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
hybrid_static_arbitration_occ_per_object,mixed_hot4_write50,1,0.0,3,738358.4666666667,0.0,0.0,0,0,0.8666666666666667,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.86,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,mixed_hot4_write50,2,0.0,3,541194.6,0.0,0.0,0,127.66666666666667,2.61,0.0,2.0,41.666666666666664,0.0,2.0,41.666666666666664,10000,0.86,0.0,1.0,3.3333333333333335,1.0,1.0
hybrid_static_arbitration_occ_per_object,mixed_hot4_write50,4,0.0,3,433745.1,0.0,0.0,0,255,6.696666666666667,0.0,2.3333333333333335,158.0,0.0,2.3333333333333335,158.0,10000,0.86,0.0,1.0,236.33333333333334,2.0,1.0
hybrid_static_arbitration_occ_per_object,mixed_uniform_write20,1,0.0,3,799644.1666666667,0.0,0.0,0,0,0.7466666666666667,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,mixed_uniform_write20,2,0.0,3,711876.6666666667,0.0,0.0,0,4297.333333333333,1.5566666666666666,0.0,3.0,5.0,0.0,3.0,5.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,mixed_uniform_write20,4,0.0,3,635541.6666666666,0.0,0.0,0,9090.333333333334,3.856666666666667,0.0,4.0,100.33333333333333,0.0,4.0,100.33333333333333,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,ticket_booking_hot_event,1,0.0,3,728596.4666666667,0.0,0.0,0,0,0.8966666666666667,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.91,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_object,ticket_booking_hot_event,2,0.0,3,566634.7666666666,0.0,0.0,0,231.33333333333334,2.533333333333333,0.0,2.0,3.6666666666666665,0.0,2.0,3.6666666666666665,10000,0.91,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_object,ticket_booking_hot_event,4,0.0,3,468865.43333333335,0.0,0.0,0,519,6.236666666666666,0.0,3.0,233.33333333333334,0.0,3.0,233.33333333333334,10000,0.91,0.0,1.0,150.66666666666666,1.0,1.0
hybrid_static_arbitration_occ_per_object,zipf99_write100,1,0.0,3,177054.56666666665,0.0,0.0,0,0,2.4733333333333336,2.0,2.0,3.0,2.0,2.0,3.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_object,zipf99_write100,2,0.0,3,167806.63333333333,0.01,0.01,0,11305.333333333334,4.74,2.0,4.0,182.66666666666666,2.0,4.0,182.66666666666666,10000,0.04,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
hybrid_static_arbitration_occ_per_object,zipf99_write100,4,0.0,3,209660.66666666666,0.01,0.01,0,18235.666666666668,8.69,2.0,5.333333333333333,307.3333333333333,2.0,5.333333333333333,307.3333333333333,10000,0.32333333333333336,0.0,1.0,268.3333333333333,1.6666666666666667,1.0
hybrid_static_arbitration_occ_per_shard_8,ad_budget_read_heavy_dashboard,1,0.0,3,855674.4666666667,0.0,0.0,0,0,0.7033333333333334,0.0,0.0,2.0,0.0,0.0,2.0,10000,0.72,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,ad_budget_read_heavy_dashboard,2,0.0,3,633563.2666666667,0.0,0.0,0,34.666666666666664,2.1833333333333336,0.0,1.0,3.3333333333333335,0.0,1.0,3.3333333333333335,10000,0.72,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,ad_budget_read_heavy_dashboard,4,0.0,3,500490.76666666666,0.0,0.0,0,74.33333333333333,5.716666666666667,0.0,1.6666666666666667,155.66666666666666,0.0,1.6666666666666667,155.66666666666666,10000,0.72,0.0,1.0,215.0,2.3333333333333335,1.0
hybrid_static_arbitration_occ_per_shard_8,flash_sale_spike,1,0.0,3,721955.6666666666,0.0,0.0,0,0,0.8933333333333333,0.0,0.0,2.0,0.0,0.0,2.0,10000,0.95,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,flash_sale_spike,2,0.0,3,551961.5333333333,0.0,0.0,0,83,2.5766666666666667,0.0,2.0,5.666666666666667,0.0,2.0,5.666666666666667,10000,0.95,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,flash_sale_spike,4,0.0,3,420756.8,0.0,0.0,0,199,6.903333333333333,0.0,2.0,185.33333333333334,0.0,2.0,185.33333333333334,10000,0.95,0.0,1.0,204.33333333333334,2.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,1,0.0,3,777937.7333333334,0.0,0.0,0,0,0.8033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10000,1.0,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,2,0.0,3,594500.9333333333,0.0,0.0,0,0,2.3266666666666667,0.0,1.0,1.6666666666666667,0.0,1.0,1.6666666666666667,10000,1.0,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,4,0.0,3,486434.5333333333,0.0,0.0,0,0,5.993333333333333,0.0,1.3333333333333333,151.66666666666666,0.0,1.3333333333333333,151.66666666666666,10000,1.0,0.0,1.0,162.66666666666666,2.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot1_write100,1,0.0,3,734593.4333333333,0.0,0.0,0,0,0.8733333333333333,0.0,1.3333333333333333,2.0,0.0,1.3333333333333333,2.0,10000,0.95,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot1_write100,2,0.0,3,552181.6,0.0,0.0,0,41.666666666666664,2.61,0.0,2.0,8.666666666666666,0.0,2.0,8.666666666666666,10000,0.95,0.0,1.0,3.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,high_hot1_write100,4,0.0,3,618964.7333333333,0.0,0.0,0,203.33333333333334,5.04,0.0,3.0,109.66666666666667,0.0,3.0,109.66666666666667,10000,0.95,0.0,1.0,145.0,3.0,1.0
hybrid_static_arbitration_occ_per_shard_8,long_tail_marketplace_zipf,1,0.0,3,223161.2,0.0,0.0,0,0,1.38,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,2.0,2.3333333333333335,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,long_tail_marketplace_zipf,2,0.0,3,237193.0,0.0,0.0,0,7496.333333333333,3.1533333333333333,1.3333333333333333,3.0,110.66666666666667,1.3333333333333333,3.0,110.66666666666667,10000,0.01,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
hybrid_static_arbitration_occ_per_shard_8,long_tail_marketplace_zipf,4,0.0,3,222736.26666666666,0.01,0.01,0,27458.333333333332,5.823333333333333,1.6666666666666667,3.6666666666666665,316.3333333333333,1.6666666666666667,3.6666666666666665,316.3333333333333,10000,0.043333333333333335,0.0,1.0,79.0,0.3333333333333333,1.0
hybrid_static_arbitration_occ_per_shard_8,low_uniform_read95,1,0.0,3,1150034.5,0.0,0.0,0,0,0.39666666666666667,0.0,0.6666666666666666,2.0,0.0,0.6666666666666666,2.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,low_uniform_read95,2,0.0,3,1074584.2666666666,0.0,0.0,0,1874.3333333333333,0.8766666666666667,0.0,2.0,4.0,0.0,2.0,4.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,low_uniform_read95,4,0.0,3,888539.3333333334,0.0,0.0,0,2734.3333333333335,2.8533333333333335,0.0,2.0,4.666666666666667,0.0,2.0,4.666666666666667,10000,0.006666666666666667,0.0,0.3333333333333333,38.333333333333336,0.0,0.3333333333333333
hybrid_static_arbitration_occ_per_shard_8,mixed_hot4_write50,1,0.0,3,728838.9666666667,0.0,0.0,0,0,0.89,0.0,2.0,2.3333333333333335,0.0,2.0,2.3333333333333335,10000,0.86,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,mixed_hot4_write50,2,0.0,3,535054.2666666667,0.0,0.0,0,122.33333333333333,2.6066666666666665,0.0,2.0,4.0,0.0,2.0,4.0,10000,0.86,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,mixed_hot4_write50,4,0.0,3,428082.86666666664,0.0,0.0,0,256.3333333333333,6.7700000000000005,0.0,2.6666666666666665,179.0,0.0,2.6666666666666665,179.0,10000,0.86,0.0,1.0,250.33333333333334,2.0,1.0
hybrid_static_arbitration_occ_per_shard_8,mixed_uniform_write20,1,0.0,3,794461.7333333333,0.0,0.0,0,0,0.7533333333333333,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,mixed_uniform_write20,2,0.0,3,702653.7333333333,0.0,0.0,0,4219,1.6166666666666667,0.0,3.0,5.0,0.0,3.0,5.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,mixed_uniform_write20,4,0.0,3,634792.3666666667,0.0,0.0,0,9207,3.856666666666667,0.0,3.6666666666666665,44.333333333333336,0.0,3.6666666666666665,44.333333333333336,10000,0.006666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
hybrid_static_arbitration_occ_per_shard_8,ticket_booking_hot_event,1,0.0,3,715026.5333333333,0.0,0.0,0,0,0.9199999999999999,0.0,2.0,2.0,0.0,2.0,2.0,10000,0.91,0.0,1.0,1.0,0.0,1.0
hybrid_static_arbitration_occ_per_shard_8,ticket_booking_hot_event,2,0.0,3,557114.5333333333,0.0,0.0,0,222.33333333333334,2.57,0.0,2.0,4.0,0.0,2.0,4.0,10000,0.91,0.0,1.0,1.0,1.0,1.0
hybrid_static_arbitration_occ_per_shard_8,ticket_booking_hot_event,4,0.0,3,472189.36666666664,0.0,0.0,0,497.6666666666667,6.223333333333334,0.0,2.3333333333333335,131.0,0.0,2.3333333333333335,131.0,10000,0.9133333333333333,0.0,1.0,126.33333333333333,1.6666666666666667,1.0
hybrid_static_arbitration_occ_per_shard_8,zipf99_write100,1,0.0,3,176842.23333333334,0.0,0.0,0,0,2.4766666666666666,2.0,2.0,3.0,2.0,2.0,3.0,10000,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_static_arbitration_occ_per_shard_8,zipf99_write100,2,0.0,3,172786.0,0.006666666666666667,0.006666666666666667,0,9828.666666666666,4.886666666666667,2.0,4.0,226.33333333333334,2.0,4.0,226.33333333333334,10000,0.07333333333333333,0.0,0.6666666666666666,75.0,0.3333333333333333,0.6666666666666666
hybrid_static_arbitration_occ_per_shard_8,zipf99_write100,4,0.0,3,197991.2,0.01,0.01,0,20392.333333333332,8.823333333333334,2.0,4.666666666666667,343.0,2.0,4.666666666666667,343.0,10000,0.25666666666666665,0.0,1.0,271.6666666666667,2.0,1.0
