run_id,timestamp,algorithm,workload,application_case,thread_count,write_ratio,duration_sec,matrix,appendix_only,appendix_reason,access_pattern,hot_access_probability,hot_refresh_interval,arbitration_mode,hot_shards,sold_counter_mode,adaptive_routing_enabled,routing_margin_us,cost_window_ms,min_samples_before_adapt,adaptive_object_scope,attempted_tx,committed_tx,aborted_tx,business_abort_tx,retry_count,lock_fail_count,validation_fail_count,abort_rate,retry_per_commit,committed_tx_per_sec,latency_us_p50,latency_us_p95,latency_us_p99,tx_latency_us_p50,tx_latency_us_p95,tx_latency_us_p99,tx_latency_us_max,committed_tx_latency_us_p50,committed_tx_latency_us_p95,committed_tx_latency_us_p99,abort_tx_latency_us_p50,abort_tx_latency_us_p95,abort_tx_latency_us_p99,cold_occ_latency_us_p50,cold_occ_latency_us_p95,cold_occ_latency_us_p99,hot_arbitration_latency_us_p50,hot_arbitration_latency_us_p95,hot_arbitration_latency_us_p99,retry_count_p50,retry_count_p95,retry_count_p99,latency_sample_count,latency_sampling_mode,latency_sample_size,hot_object_count,hot_path_candidate_tx,hot_path_tx,cold_path_tx,server_arbitrated_tx,hot_path_ratio,server_queue_wait_us_p50,server_queue_wait_us_p95,server_queue_wait_us_p99,queue_wait_us_p50,queue_wait_us_p95,queue_wait_us_p99,server_queue_wait_us_max,queue_length_p50,queue_length_p95,queue_length_p99,service_time_us_p50,service_time_us_p95,service_time_us_p99,service_time_us_max,hot_cold_interference_count,adaptive_route_to_occ_count,adaptive_route_to_arbitration_count,adaptive_route_to_occ_ratio,adaptive_route_to_arbitration_ratio,adaptive_insufficient_samples_count,adaptive_bad_route_proxy_count,estimated_occ_cost_us_p50,estimated_occ_cost_us_p95,estimated_occ_cost_us_p99,estimated_arbitration_cost_us_p50,estimated_arbitration_cost_us_p95,estimated_arbitration_cost_us_p99,routing_decision_latency_us_p50,routing_decision_latency_us_p95,routing_decision_latency_us_p99,oscillation_count,invariant_violation_count,duplicate_commit_count,final_stock,sold_count,initial_stock,context_switches,cpu_migrations,page_faults,elapsed_time_sec,user_time_sec,sys_time_sec
001_final_baseline_occ_low_uniform_read95_t1_rep1,2026-05-28T12:03:19Z,baseline_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11595710,11595710,0,0,0,0,0,0.0,0.0,1159571.0,0.4,0.6,0.81,0.0,2.0,2.0,180.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11595710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639421851,578149,640000000,251.0,,2611.0,10.0,9.28,0.65
002_final_baseline_occ_low_uniform_read95_t1_rep2,2026-05-28T12:03:29Z,baseline_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11953795,11953795,0,0,0,0,0,0.0,0.0,1195379.5,0.39,0.58,0.78,0.0,2.0,2.0,81.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11953795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639403864,596136,640000000,48.0,,2614.0,10.01,9.75,0.25
003_final_baseline_occ_low_uniform_read95_t1_rep3,2026-05-28T12:03:39Z,baseline_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11503346,11503346,0,0,0,0,0,0.0,0.0,1150334.6,0.41,0.61,0.81,0.0,2.0,2.0,306.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11503346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639426457,573543,640000000,110.0,,2610.0,10.01,9.89,0.09
004_final_baseline_occ_low_uniform_read95_t2_rep1,2026-05-28T12:03:50Z,baseline_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11194322,11192266,2056,0,2056,0,2056,0.0,0.0,1119226.6,0.91,1.36,1.81,0.0,2.0,4.0,1143.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11192266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639441168,558832,640000000,17412.0,,2619.0,10.01,11.4,4.93
005_final_baseline_occ_low_uniform_read95_t2_rep2,2026-05-28T12:04:00Z,baseline_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11316938,11315047,1891,0,1891,0,1891,0.0,0.0,1131504.7,0.91,1.37,1.82,0.0,2.0,3.0,2232.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11315047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639435002,564998,640000000,16952.0,,2617.0,10.01,11.76,4.59
006_final_baseline_occ_low_uniform_read95_t2_rep3,2026-05-28T12:04:10Z,baseline_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11428927,11426925,2002,0,2002,0,2002,0.0,0.0,1142692.5,0.9,1.34,1.79,0.0,2.0,3.0,1278.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11426925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639429757,570243,640000000,17300.0,,2601.0,10.01,11.43,5.0
007_final_baseline_occ_low_uniform_read95_t4_rep1,2026-05-28T12:04:20Z,baseline_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10049133,10045192,3941,0,3941,0,3941,0.0,0.0,1004519.2,2.58,3.88,5.17,0.0,2.0,4.0,1903.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10045192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639498361,501639,640000000,52082.0,,2632.0,10.01,13.3,7.65
008_final_baseline_occ_low_uniform_read95_t4_rep2,2026-05-28T12:04:30Z,baseline_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,9520992,9517545,3447,0,3447,0,3447,0.0,0.0,951754.5,2.74,4.11,5.47,0.0,2.0,5.0,2560.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,9517545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639524403,475597,640000000,50687.0,,2636.0,10.01,12.26,7.77
009_final_baseline_occ_low_uniform_read95_t4_rep3,2026-05-28T12:04:40Z,baseline_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10187851,10183878,3973,0,3973,0,3973,0.0,0.0,1018387.8,2.53,3.8,5.06,0.0,2.0,4.0,4321.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10183878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639491477,508523,640000000,52123.0,,2631.0,10.01,13.59,7.51
010_final_backoff_occ_low_uniform_read95_t1_rep1,2026-05-28T12:04:50Z,backoff_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11136019,11136019,0,0,0,0,0,0.0,0.0,1113601.9,0.42,0.63,0.84,0.0,0.0,2.0,168.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11136019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639444587,555413,640000000,126.0,,2612.0,10.03,9.94,0.06
011_final_backoff_occ_low_uniform_read95_t1_rep2,2026-05-28T12:05:00Z,backoff_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11865976,11865976,0,0,0,0,0,0.0,0.0,1186597.6,0.4,0.59,0.79,0.0,2.0,2.0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11865976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639408212,591788,640000000,92.0,,2611.0,10.01,7.92,2.06
012_final_backoff_occ_low_uniform_read95_t1_rep3,2026-05-28T12:05:10Z,backoff_occ,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10913530,10913530,0,0,0,0,0,0.0,0.0,1091353.0,0.43,0.64,0.86,0.0,0.0,2.0,405.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10913530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639455730,544270,640000000,130.0,,2612.0,10.01,9.84,0.13
013_final_backoff_occ_low_uniform_read95_t2_rep1,2026-05-28T12:05:20Z,backoff_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11462395,11460887,1508,0,1508,0,1508,0.0,0.0,1146088.7,0.78,1.17,1.56,0.0,1.0,3.0,3069.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11460887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639428098,571902,640000000,13919.0,,2626.0,10.01,11.45,3.59
014_final_backoff_occ_low_uniform_read95_t2_rep2,2026-05-28T12:05:31Z,backoff_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11699585,11699027,558,0,558,0,558,0.0,0.0,1169902.7,0.52,0.78,1.04,0.0,0.0,2.0,289162.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11699027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639416562,583438,640000000,5293.0,,2622.0,10.01,8.23,3.61
015_final_backoff_occ_low_uniform_read95_t2_rep3,2026-05-28T12:05:41Z,backoff_occ,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11514557,11514098,459,0,459,0,459,0.0,0.0,1151409.8,0.51,0.77,1.03,0.0,2.0,3.0,354.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11514098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639425372,574628,640000000,4766.0,,2623.0,10.01,7.38,4.13
016_final_backoff_occ_low_uniform_read95_t4_rep1,2026-05-28T12:05:51Z,backoff_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10938880,10935144,3736,0,3736,0,3736,0.0,0.0,1093514.4,2.01,3.02,4.02,0.0,2.0,4.0,1883.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10935144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639454058,545942,640000000,47789.0,,2643.0,10.01,14.62,6.8
017_final_backoff_occ_low_uniform_read95_t4_rep2,2026-05-28T12:06:01Z,backoff_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10771119,10767135,3984,0,3984,0,3984,0.0,0.0,1076713.5,2.1,3.16,4.21,0.0,2.0,4.0,2176.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10767135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639462114,537886,640000000,49091.0,,2637.0,10.01,14.71,7.18
018_final_backoff_occ_low_uniform_read95_t4_rep3,2026-05-28T12:06:11Z,backoff_occ,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10709718,10706014,3704,0,3704,0,3704,0.0,0.0,1070601.4,2.02,3.03,4.04,0.0,2.0,3.0,10238.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10706014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639465287,534713,640000000,45899.0,,2644.0,10.01,14.43,6.89
019_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t1_rep1,2026-05-28T12:06:21Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11535441,11535441,0,0,0,0,0,0.0,0.0,1153544.1,0.39,0.58,0.78,0.0,2.0,2.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11535441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639424856,575144,640000000,45.0,,2611.0,10.02,8.07,1.94
020_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t1_rep2,2026-05-28T12:06:31Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11446802,11446802,0,0,0,0,0,0.0,0.0,1144680.2,0.4,0.59,0.79,0.0,2.0,2.0,64.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11446802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639429273,570727,640000000,103.0,,2614.0,10.01,9.75,0.24
021_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t1_rep3,2026-05-28T12:06:41Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,11087199,11087199,0,0,0,0,0,0.0,0.0,1108719.9,0.41,0.61,0.82,0.0,2.0,2.0,549.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,11087199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639447079,552921,640000000,99.0,,2611.0,10.0,9.95,0.04
022_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t2_rep1,2026-05-28T12:06:51Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10357358,10355677,1681,0,1681,0,1681,0.0,0.0,1035567.7,0.94,1.41,1.88,0.0,2.0,3.0,2582.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10355677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639482954,517046,640000000,17267.0,,2617.0,10.01,11.45,4.7
023_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t2_rep2,2026-05-28T12:07:01Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10690095,10688223,1872,0,1872,0,1872,0.0,0.0,1068822.3,0.88,1.32,1.76,0.0,2.0,3.0,2264.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10688223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639466410,533590,640000000,18227.0,,2619.0,10.01,10.69,5.66
024_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t2_rep3,2026-05-28T12:07:11Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,2,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,10621261,10619371,1890,0,1890,0,1890,0.0,0.0,1061937.1,0.89,1.33,1.78,0.0,2.0,4.0,1169.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10619371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639469821,530179,640000000,17577.0,,2618.0,10.01,9.97,6.57
025_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t4_rep1,2026-05-28T12:07:22Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,8653123,8650489,2634,0,2634,0,2634,0.0,0.0,865048.9,2.91,4.36,5.82,0.0,2.0,4.0,2048.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,8650489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639567825,432175,640000000,53791.0,,2633.0,10.01,11.85,7.8
026_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t4_rep2,2026-05-28T12:07:32Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,8706551,8703783,2768,0,2768,0,2768,0.0,0.0,870378.3,2.88,4.33,5.77,0.0,2.0,5.0,1445.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,8703783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639565132,434868,640000000,52829.0,,2635.0,10.01,11.82,8.01
027_final_hybrid_static_arbitration_occ_global_low_uniform_read95_t4_rep3,2026-05-28T12:07:42Z,hybrid_static_arbitration_occ_global,low_uniform_read95,flash_sale,4,,10,final_focused_matrix,False,,uniform,0.0,64,global,1,per_product,False,10.0,250,100,shard,8813709,8810953,2756,0,2756,0,2756,0.0,0.0,881095.3,2.84,4.26,5.67,0.0,2.0,5.0,1280.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,8810953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639559770,440230,640000000,54734.0,,2628.0,10.01,12.17,7.64
028_final_hybrid_static_arbitration_occ_per_object_low_uniform_read95_t1_rep1,2026-05-28T12:07:52Z,hybrid_static_arbitration_occ_per_object,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,per_object,1,per_product,False,10.0,250,100,shard,10847461,10847461,0,0,0,0,0,0.0,0.0,1084746.1,0.42,0.62,0.83,0.0,0.0,2.0,254.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10847461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639459056,540944,640000000,182.0,,2613.0,10.01,9.91,0.06
029_final_hybrid_static_arbitration_occ_per_object_low_uniform_read95_t1_rep2,2026-05-28T12:08:02Z,hybrid_static_arbitration_occ_per_object,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,per_object,1,per_product,False,10.0,250,100,shard,10961600,10961600,0,0,0,0,0,0.0,0.0,1096160.0,0.41,0.62,0.82,0.0,2.0,2.0,68.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10961600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639453352,546648,640000000,209.0,,2610.0,10.01,9.72,0.23
030_final_hybrid_static_arbitration_occ_per_object_low_uniform_read95_t1_rep3,2026-05-28T12:08:12Z,hybrid_static_arbitration_occ_per_object,low_uniform_read95,flash_sale,1,,10,final_focused_matrix,False,,uniform,0.0,64,per_object,1,per_product,False,10.0,250,100,shard,10898823,10898823,0,0,0,0,0,0.0,0.0,1089882.3,0.41,0.62,0.83,0.0,1.0,2.0,369.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,0,0,10898823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,639456434,543566,640000000,55.0,,2613.0,10.01,9.97,0.02
