run_id,timestamp,algorithm,workload,application_case,thread_count,write_ratio,duration_sec,matrix,appendix_only,appendix_reason,access_pattern,hot_access_probability,hot_refresh_interval,arbitration_mode,hot_shards,sold_counter_mode,adaptive_routing_enabled,routing_margin_us,cost_window_ms,min_samples_before_adapt,adaptive_object_scope,attempted_tx,committed_tx,aborted_tx,business_abort_tx,retry_count,lock_fail_count,validation_fail_count,abort_rate,retry_per_commit,committed_tx_per_sec,latency_us_p50,latency_us_p95,latency_us_p99,tx_latency_us_p50,tx_latency_us_p95,tx_latency_us_p99,tx_latency_us_max,committed_tx_latency_us_p50,committed_tx_latency_us_p95,committed_tx_latency_us_p99,abort_tx_latency_us_p50,abort_tx_latency_us_p95,abort_tx_latency_us_p99,cold_occ_latency_us_p50,cold_occ_latency_us_p95,cold_occ_latency_us_p99,hot_arbitration_latency_us_p50,hot_arbitration_latency_us_p95,hot_arbitration_latency_us_p99,retry_count_p50,retry_count_p95,retry_count_p99,latency_sample_count,latency_sampling_mode,latency_sample_size,hot_object_count,hot_path_candidate_tx,hot_path_tx,cold_path_tx,server_arbitrated_tx,hot_path_ratio,server_queue_wait_us_p50,server_queue_wait_us_p95,server_queue_wait_us_p99,queue_wait_us_p50,queue_wait_us_p95,queue_wait_us_p99,server_queue_wait_us_max,queue_length_p50,queue_length_p95,queue_length_p99,service_time_us_p50,service_time_us_p95,service_time_us_p99,service_time_us_max,hot_cold_interference_count,adaptive_route_to_occ_count,adaptive_route_to_arbitration_count,adaptive_route_to_occ_ratio,adaptive_route_to_arbitration_ratio,adaptive_insufficient_samples_count,adaptive_bad_route_proxy_count,estimated_occ_cost_us_p50,estimated_occ_cost_us_p95,estimated_occ_cost_us_p99,estimated_arbitration_cost_us_p50,estimated_arbitration_cost_us_p95,estimated_arbitration_cost_us_p99,routing_decision_latency_us_p50,routing_decision_latency_us_p95,routing_decision_latency_us_p99,oscillation_count,invariant_violation_count,duplicate_commit_count,final_stock,sold_count,initial_stock,context_switches,cpu_migrations,page_faults,elapsed_time_sec,user_time_sec,sys_time_sec
039_sold_per_product_hybrid_static_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep3,2026-05-28T17:01:04Z,hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,False,10.0,250,100,shard,5217261,5217261,0,0,0,0,0,0.0,0.0,521726.1,2.69,4.04,5.38,0.0,1.0,2.0,3636.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10000,reservoir,10000,0,5217261,5217261,0,5217261,1.0,0.0,1.0,1.0,0.0,1.0,1.0,349793.0,0.0,1.0,1.0,1.0,1.0,1.0,11181.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,634782739,5217261,640000000,35828.0,,6292.0,10.07,8.43,4.0
040_sold_per_product_hybrid_static_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep1,2026-05-28T17:01:14Z,hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,False,10.0,250,100,shard,4549700,4549700,0,0,0,0,0,0.0,0.0,454970.0,6.75,10.13,13.51,0.0,1.0,177.0,2405.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,10000,reservoir,10000,0,4549700,4549700,0,4549700,1.0,0.0,1.0,8.0,0.0,1.0,8.0,513290.0,0.0,2.0,3.0,1.0,1.0,2.0,13340.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,635450300,4549700,640000000,49209.0,,6545.0,10.07,8.25,7.55
041_sold_per_product_hybrid_static_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep2,2026-05-28T17:01:24Z,hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,False,10.0,250,100,shard,4781759,4781759,0,0,0,0,0,0.0,0.0,478175.9,6.51,9.77,13.03,0.0,0.0,0.0,383143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,4781759,4781759,0,4781759,1.0,0.0,1.0,1.0,0.0,1.0,1.0,844740.0,0.0,2.0,3.0,1.0,1.0,2.0,14653.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,635218241,4781759,640000000,45058.0,,6277.0,10.07,8.02,7.22
042_sold_per_product_hybrid_static_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep3,2026-05-28T17:01:34Z,hybrid_static_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,False,10.0,250,100,shard,4657470,4657470,0,0,0,0,0,0.0,0.0,465747.0,6.43,9.64,12.86,0.0,1.0,224.0,3106.0,0.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0,0.0,0.0,0.0,10000,reservoir,10000,0,4657470,4657470,0,4657470,1.0,0.0,1.0,117.0,0.0,1.0,117.0,569950.0,0.0,2.0,3.0,1.0,1.0,2.0,23188.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,635342530,4657470,640000000,53339.0,,6365.0,10.04,8.79,7.62
043_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep1,2026-05-28T17:01:44Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2160097,2147750,12347,0,12347,0,12347,0.01,0.01,214775.0,5.12,7.68,10.24,2.0,3.0,131.0,2497.0,2.0,3.0,131.0,0.0,0.0,0.0,2.0,3.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,2147750,829,2146921,829,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2522.0,0.0,0.0,1.0,1.0,1.0,1.0,180.0,0,2146921,829,1.0,0.0,801,0,5.0,5.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,60,0,0,637852250,2147750,640000000,29648.0,,4752.0,10.05,8.88,4.01
044_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep2,2026-05-28T17:01:54Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2091918,2080356,11562,0,11562,0,11562,0.01,0.01,208035.6,5.32,7.98,10.64,2.0,4.0,167.0,1026.0,2.0,4.0,167.0,0.0,0.0,0.0,2.0,4.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,2080356,811,2079545,811,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3855.0,0.0,0.0,1.0,1.0,1.0,2.0,2296.0,0,2079545,811,1.0,0.0,801,0,6.0,6.0,7.0,5.0,6.0,6.0,0.0,0.0,0.0,28,0,0,637919644,2080356,640000000,27284.0,,4664.0,10.04,9.05,3.66
045_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t2_rep3,2026-05-28T17:02:05Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,2,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,2208763,2195111,13652,0,13652,0,13652,0.01,0.01,219511.1,4.93,7.39,9.86,2.0,4.0,177.0,1822.0,2.0,4.0,177.0,0.0,0.0,0.0,2.0,4.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,reservoir,10000,0,2195111,802,2194309,802,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1307.0,0.0,1.0,1.0,1.0,1.0,2.0,1200.0,0,2194309,802,1.0,0.0,802,0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,8,0,0,637804889,2195111,640000000,31031.0,,5247.0,10.04,9.11,3.76
046_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep1,2026-05-28T17:02:15Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,1891824,1867515,24309,0,24309,0,24309,0.01,0.01,186751.5,8.83,13.25,17.67,2.0,5.0,589.0,4116.0,2.0,5.0,589.0,0.0,0.0,0.0,2.0,5.0,589.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,1,1867515,2068,1865447,2068,0.0,0.0,1.0,371.0,0.0,1.0,371.0,5963.0,0.0,2.0,3.0,1.0,1.0,2.0,903.0,0,1865447,2068,1.0,0.0,803,0,10.0,14.0,18.0,14.0,15.0,15.0,0.0,0.0,0.0,94,0,0,638132485,1867515,640000000,51954.0,,5193.0,10.04,8.77,6.89
047_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep2,2026-05-28T17:02:25Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,1886805,1863306,23499,0,23499,0,23499,0.01,0.01,186330.6,9.13,13.69,18.25,2.0,4.0,428.0,5583.0,2.0,4.0,428.0,0.0,0.0,0.0,2.0,4.0,428.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,2,1863306,803,1862503,803,0.0,0.0,1.0,250.0,0.0,1.0,250.0,1649.0,0.0,1.0,2.0,1.0,1.0,2.0,781.0,0,1862503,803,1.0,0.0,803,0,10.0,11.0,12.0,12.0,13.0,13.0,0.0,0.0,0.0,8,0,0,638136694,1863306,640000000,50127.0,,5247.0,10.04,9.05,6.51
048_sold_per_product_hybrid_adaptive_arbitration_occ_per_shard_8_high_hot16_write100_t4_rep3,2026-05-28T17:02:35Z,hybrid_adaptive_arbitration_occ_per_shard_8,high_hot16_write100,flash_sale,4,,10,final_sold_counter_comparison,False,,uniform,1.0,64,per_shard,8,per_product,True,5.0,500,100,shard,1909209,1887211,21998,0,21998,0,21998,0.01,0.01,188721.1,8.76,13.15,17.53,2.0,5.0,406.0,7130.0,2.0,5.0,406.0,0.0,0.0,0.0,2.0,5.0,406.0,0.0,0.0,0.0,0.0,0.0,1.0,10000,reservoir,10000,4,1887211,805,1886406,805,0.0,0.0,1.0,395.0,0.0,1.0,395.0,2268.0,0.0,2.0,3.0,1.0,1.0,2.0,166.0,0,1886406,805,1.0,0.0,805,0,10.0,10.0,10.0,10.0,11.0,11.0,0.0,0.0,0.0,8,0,0,638112789,1887211,640000000,46516.0,,5189.0,10.04,8.39,6.48
